State,City,Property_Type,BHK,Size_in_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities_Score,Facing,Owner_Type,Availability_Status,Age_of_Property,Price_INR,Price_Lakhs
rajasthan,udaipur,apartment,2,2428,2023,unfurnished,20,33,8,3,average,yes,basic,9,north_west,owner,under_construction,1,8301873.339447683,83.01873339447683
rajasthan,udaipur,apartment,3,1329,2001,semi_furnished,14,16,14,4,good,yes,basic,9,south,owner,ready,23,6775072.4394138185,67.75072439413819
rajasthan,ajmer,independent_house,2,3173,2000,semi_furnished,1,18,2,8,excellent,no,high,0,south_east,broker,under_construction,24,8398783.636326062,83.98783636326061
rajasthan,kota,apartment,2,3899,2021,semi_furnished,6,16,6,4,average,no,basic,3,east,owner,ready,3,13912990.275550298,139.129902755503
rajasthan,jaipur,duplex,2,2425,2005,unfurnished,23,30,8,8,average,no,high,3,north_east,owner,under_construction,19,7277392.71021068,72.7739271021068
rajasthan,jodhpur,apartment,2,3180,2020,fully_furnished,11,12,13,5,poor,yes,high,5,north_east,owner,ready,4,14428498.863981187,144.28498863981187
rajasthan,jodhpur,independent_house,4,1805,1995,semi_furnished,12,14,10,5,poor,yes,no,3,south_east,broker,ready,29,7058611.48864451,70.5861148864451
rajasthan,jodhpur,apartment,1,2430,2002,semi_furnished,28,37,2,6,good,yes,basic,6,south_west,owner,under_construction,22,5974747.570343585,59.747475703435846
rajasthan,jodhpur,independent_house,3,3924,2000,unfurnished,18,30,12,2,average,yes,high,1,south_east,broker,ready,24,11047940.351698224,110.47940351698223
rajasthan,jaipur,apartment,3,3408,2000,unfurnished,5,21,5,4,good,yes,basic,1,south_east,owner,ready,24,7089894.441813164,70.89894441813165
rajasthan,jaipur,villa,1,3063,2009,semi_furnished,5,6,2,8,poor,no,no,1,north,builder,ready,15,7620605.1959687015,76.20605195968702
rajasthan,ajmer,independent_house,3,1604,2018,unfurnished,7,24,10,9,average,yes,high,6,north_west,builder,ready,6,9741090.627943406,97.41090627943406
rajasthan,kota,apartment,2,2408,2008,semi_furnished,12,13,2,1,good,yes,basic,3,north_east,broker,ready,16,5919017.314625289,59.190173146252896
rajasthan,jaipur,villa,3,897,2019,unfurnished,21,28,13,9,poor,yes,high,9,north_west,owner,ready,5,7799670.867539626,77.99670867539625
rajasthan,ajmer,independent_house,4,2062,1995,fully_furnished,9,17,3,2,average,yes,basic,4,south_west,owner,ready,29,7269506.213392622,72.69506213392621
rajasthan,udaipur,duplex,2,2645,2006,semi_furnished,5,10,5,2,average,no,no,0,north_west,broker,ready,18,5807410.592543523,58.07410592543523
rajasthan,kota,duplex,2,3814,2007,unfurnished,12,13,6,1,poor,no,high,1,west,broker,ready,17,7599588.789418083,75.99588789418083
rajasthan,jaipur,duplex,2,432,2007,unfurnished,29,33,5,8,average,yes,basic,7,east,owner,ready,17,2258143.368537273,22.581433685372726
rajasthan,udaipur,apartment,2,2781,2001,fully_furnished,6,7,11,3,good,no,basic,8,south_west,owner,ready,23,10886704.053310404,108.86704053310403
rajasthan,ajmer,apartment,1,2681,1992,unfurnished,0,37,8,9,good,yes,no,4,west,owner,ready,32,4127615.649604238,41.27615649604238
rajasthan,jaipur,duplex,5,929,2007,semi_furnished,1,5,7,2,average,yes,basic,4,north,owner,under_construction,17,5106665.461220962,51.06665461220962
rajasthan,jaipur,apartment,2,1286,2005,unfurnished,10,33,5,5,good,no,no,8,south_west,broker,ready,19,3638792.7621556353,36.38792762155635
rajasthan,udaipur,apartment,1,1218,2017,semi_furnished,2,34,8,7,poor,yes,basic,2,north_east,owner,ready,7,2360742.155738927,23.60742155738927
rajasthan,jaipur,villa,1,3400,1998,semi_furnished,13,14,4,7,good,yes,basic,7,south_east,builder,ready,26,13191403.808568636,131.91403808568637
rajasthan,jodhpur,apartment,2,3191,2009,unfurnished,0,21,4,4,good,no,basic,8,south_east,builder,ready,15,10355639.951592712,103.55639951592711
rajasthan,jaipur,independent_house,1,827,2007,unfurnished,3,18,6,2,good,no,high,6,north_east,broker,ready,17,2926173.1787348986,29.261731787348985
rajasthan,kota,villa,2,1689,2014,fully_furnished,2,14,5,6,good,no,basic,7,north_west,owner,under_construction,10,11786716.219243607,117.86716219243607
rajasthan,udaipur,villa,1,1404,2010,fully_furnished,23,27,12,6,good,yes,basic,9,north_east,owner,under_construction,14,8804126.679956447,88.04126679956447
rajasthan,kota,apartment,1,1718,2015,unfurnished,22,39,6,9,poor,no,basic,5,north_west,broker,ready,9,3539096.6134669106,35.39096613466911
rajasthan,ajmer,apartment,3,1863,2012,semi_furnished,16,38,2,5,poor,yes,basic,3,east,owner,ready,12,5163211.4151626015,51.63211415162601
rajasthan,kota,apartment,4,1984,1999,fully_furnished,25,26,1,9,good,no,no,3,north_east,broker,ready,25,7342406.115974248,73.42406115974248
rajasthan,jodhpur,apartment,2,969,2002,semi_furnished,24,28,14,6,good,yes,basic,1,north_east,owner,ready,22,3396876.845651687,33.96876845651687
rajasthan,jodhpur,apartment,4,3803,2001,semi_furnished,0,1,13,8,average,yes,no,0,south,owner,ready,23,12256698.824513825,122.56698824513825
rajasthan,kota,apartment,1,550,1992,unfurnished,12,13,7,4,good,yes,basic,8,south,owner,under_construction,32,1258627.6986859397,12.586276986859396
rajasthan,ajmer,independent_house,3,2070,2003,semi_furnished,6,35,14,9,good,no,no,9,south,owner,ready,21,12901226.59550079,129.0122659550079
rajasthan,jaipur,independent_house,1,3772,2023,fully_furnished,11,22,11,8,good,yes,high,5,south_west,builder,ready,1,22185781.427024063,221.85781427024062
rajasthan,jodhpur,villa,4,1277,2018,semi_furnished,2,3,2,2,good,yes,basic,6,west,owner,ready,6,9683014.909634076,96.83014909634076
rajasthan,kota,independent_house,4,744,2019,fully_furnished,18,21,3,4,good,yes,no,2,north_east,broker,ready,5,4718740.265877131,47.18740265877131
rajasthan,kota,apartment,3,3782,1996,fully_furnished,0,1,3,7,average,yes,basic,4,north,builder,under_construction,28,8343566.932681748,83.43566932681748
rajasthan,kota,independent_house,4,2059,1991,semi_furnished,5,35,9,2,excellent,yes,basic,5,west,builder,under_construction,33,8553333.358255321,85.53333358255321
rajasthan,jaipur,villa,3,3654,2007,semi_furnished,6,38,4,7,average,yes,basic,9,west,owner,ready,17,28360279.100040656,283.60279100040657
rajasthan,udaipur,apartment,2,1333,2015,fully_furnished,9,10,6,6,good,yes,no,4,west,builder,ready,9,5358556.03198735,53.5855603198735
rajasthan,ajmer,independent_house,3,3618,2006,unfurnished,4,24,11,6,good,yes,basic,2,south_west,broker,ready,18,17593341.294555128,175.93341294555128
rajasthan,udaipur,apartment,2,1020,2001,semi_furnished,7,8,8,8,average,yes,basic,7,north,owner,ready,23,3133553.8081590733,31.335538081590734
rajasthan,ajmer,apartment,1,549,2021,semi_furnished,3,4,6,9,poor,yes,basic,3,north_east,owner,under_construction,3,1472565.7756803455,14.725657756803455
rajasthan,ajmer,duplex,2,1144,2018,semi_furnished,10,34,13,3,excellent,yes,no,7,north_west,broker,ready,6,8677598.056496419,86.77598056496419
rajasthan,kota,duplex,3,666,1999,semi_furnished,21,32,6,1,good,no,basic,6,south_east,owner,ready,25,3265314.5261039427,32.65314526103943
rajasthan,jodhpur,independent_house,1,1913,1991,semi_furnished,9,25,13,3,poor,no,no,3,west,owner,ready,33,2925456.7347103106,29.254567347103105
rajasthan,kota,independent_house,3,2578,2003,fully_furnished,23,31,10,9,good,yes,basic,6,west,builder,under_construction,21,14651917.822004464,146.51917822004464
rajasthan,jaipur,villa,3,546,1999,fully_furnished,22,38,14,2,average,yes,high,2,north,owner,ready,25,4422408.122175183,44.22408122175183
rajasthan,ajmer,duplex,2,3050,1990,unfurnished,2,10,2,7,good,yes,high,1,south,owner,under_construction,34,6686010.937316231,66.86010937316232
rajasthan,jodhpur,apartment,2,1302,2010,semi_furnished,17,35,8,4,poor,yes,high,7,west,owner,under_construction,14,3395859.6521095103,33.9585965210951
rajasthan,ajmer,independent_house,5,2822,1994,fully_furnished,12,13,11,3,good,yes,basic,4,north,broker,ready,30,15494972.305109834,154.94972305109835
rajasthan,ajmer,apartment,4,1908,1998,unfurnished,13,14,1,4,good,no,no,6,north_east,owner,ready,26,5836578.264224199,58.36578264224199
rajasthan,kota,apartment,2,3975,1998,unfurnished,3,4,14,5,average,no,high,8,south_east,owner,under_construction,26,10283632.58387351,102.8363258387351
rajasthan,jodhpur,apartment,2,2951,2007,semi_furnished,20,36,7,8,average,yes,high,0,north_west,broker,under_construction,17,7412304.784547129,74.12304784547129
rajasthan,jodhpur,villa,1,1642,1994,unfurnished,2,3,12,1,good,no,no,8,south_east,broker,ready,30,4728594.8273181375,47.285948273181376
rajasthan,ajmer,villa,1,1918,2005,fully_furnished,2,3,9,8,good,yes,basic,8,south_west,owner,under_construction,19,11770118.889536457,117.70118889536457
rajasthan,jodhpur,villa,2,1969,2023,fully_furnished,2,3,9,6,average,no,basic,5,south_west,broker,ready,1,16157725.314762408,161.57725314762408
rajasthan,jodhpur,apartment,4,3482,1993,semi_furnished,7,8,10,2,poor,no,basic,5,north_west,owner,ready,31,7857016.797300523,78.57016797300523
rajasthan,kota,independent_house,5,1684,2010,unfurnished,4,27,12,7,average,yes,basic,8,south_east,owner,ready,14,13087449.107306538,130.87449107306537
rajasthan,udaipur,apartment,4,1411,2003,unfurnished,8,9,3,5,good,yes,no,7,south,broker,ready,21,6346271.091326981,63.46271091326981
rajasthan,jaipur,apartment,2,470,2016,unfurnished,5,6,1,4,average,no,basic,0,south_east,owner,ready,8,1468561.1497390945,14.685611497390946
rajasthan,udaipur,duplex,1,3635,2001,unfurnished,0,20,8,6,excellent,yes,no,1,south_east,owner,under_construction,23,7204748.890279375,72.04748890279375
rajasthan,jodhpur,apartment,3,2708,2016,fully_furnished,27,36,3,4,average,yes,no,7,north_west,owner,ready,8,11146171.433663405,111.46171433663406
rajasthan,ajmer,villa,3,1095,2023,unfurnished,9,10,8,1,good,yes,no,5,south,broker,ready,1,7592686.965319131,75.9268696531913
rajasthan,jaipur,apartment,2,2068,1993,unfurnished,15,28,10,3,poor,yes,high,3,north,owner,under_construction,31,3531618.533192593,35.31618533192593
rajasthan,jaipur,apartment,3,2218,1991,semi_furnished,3,4,11,9,average,yes,basic,2,north,owner,ready,33,4915114.323692794,49.151143236927936
rajasthan,ajmer,independent_house,3,1260,2021,fully_furnished,1,2,7,7,average,yes,basic,8,north_west,owner,ready,3,11005801.056224978,110.05801056224978
rajasthan,jaipur,apartment,3,1834,1991,unfurnished,28,38,8,2,excellent,yes,basic,1,south,owner,under_construction,33,3233852.2052622633,32.338522052622636
rajasthan,ajmer,apartment,3,1839,2011,semi_furnished,0,1,5,8,average,no,high,7,west,owner,ready,13,8106843.703031939,81.0684370303194
rajasthan,jaipur,apartment,3,3816,2008,unfurnished,1,3,4,6,average,no,basic,9,south,broker,under_construction,16,13140900.795761704,131.40900795761704
rajasthan,udaipur,independent_house,1,2681,2015,unfurnished,4,5,9,9,good,yes,high,6,south_east,owner,under_construction,9,8350468.477318175,83.50468477318175
rajasthan,jaipur,duplex,3,1438,2009,unfurnished,7,8,2,8,good,yes,no,8,north_west,owner,ready,15,6953958.533168877,69.53958533168877
rajasthan,kota,villa,2,3064,2007,fully_furnished,2,16,3,7,excellent,yes,high,0,north_east,owner,under_construction,17,15859319.079205893,158.59319079205892
rajasthan,ajmer,duplex,2,1777,2003,fully_furnished,4,12,2,9,excellent,yes,basic,4,south,owner,ready,21,7185188.153001483,71.85188153001482
rajasthan,jaipur,villa,1,882,2009,semi_furnished,14,20,13,2,good,yes,basic,9,south_west,broker,under_construction,15,5068558.348850943,50.68558348850943
rajasthan,ajmer,villa,2,1861,2013,unfurnished,4,14,2,7,good,yes,no,2,south_west,owner,ready,11,9453077.34214077,94.5307734214077
rajasthan,kota,independent_house,6,1443,2020,fully_furnished,26,28,4,7,poor,yes,basic,3,south_west,broker,ready,4,11969022.65869774,119.69022658697739
rajasthan,jaipur,independent_house,2,3207,2004,semi_furnished,18,33,6,7,excellent,yes,no,2,west,owner,ready,20,12444693.11753833,124.4469311753833
rajasthan,jaipur,apartment,4,2919,1996,semi_furnished,11,24,4,8,average,yes,basic,9,south_east,broker,ready,28,11706304.240442442,117.06304240442442
rajasthan,kota,villa,2,561,2012,fully_furnished,1,2,7,6,good,no,basic,4,north_east,owner,ready,12,4582726.114133343,45.82726114133343
rajasthan,kota,apartment,2,1038,2018,semi_furnished,28,38,12,7,excellent,yes,basic,6,west,broker,ready,6,6414372.680142596,64.14372680142597
rajasthan,kota,apartment,3,1457,1993,unfurnished,2,6,13,8,poor,yes,no,4,south_west,broker,under_construction,31,3116352.7113496433,31.163527113496432
rajasthan,ajmer,duplex,2,3586,2020,unfurnished,21,33,8,9,excellent,no,basic,2,east,owner,ready,4,20421666.663616657,204.21666663616656
rajasthan,kota,apartment,3,1853,2007,unfurnished,4,5,7,9,poor,yes,no,0,south,owner,under_construction,17,4749183.341792344,47.49183341792344
rajasthan,ajmer,duplex,2,1130,2020,unfurnished,23,24,4,2,average,no,basic,6,south_east,owner,ready,4,4999206.463885571,49.99206463885571
rajasthan,udaipur,independent_house,4,3201,2007,fully_furnished,12,28,13,5,good,yes,basic,0,south_west,owner,ready,17,16268808.749531958,162.6880874953196
rajasthan,jaipur,apartment,2,1444,1999,unfurnished,20,33,1,9,good,yes,high,3,north_east,owner,under_construction,25,3771958.557947022,37.71958557947022
rajasthan,jaipur,independent_house,3,3184,1996,fully_furnished,10,18,5,1,good,yes,high,0,south,owner,under_construction,28,8678116.766107043,86.78116766107043
rajasthan,jodhpur,villa,2,2614,2017,unfurnished,24,25,3,4,excellent,no,basic,2,north_east,owner,ready,7,12546462.357874576,125.46462357874576
rajasthan,udaipur,apartment,3,3767,2007,fully_furnished,10,37,7,3,average,yes,basic,2,north_east,broker,under_construction,17,13656671.1822169,136.566711822169
rajasthan,kota,villa,3,571,2020,unfurnished,6,29,4,7,good,yes,no,6,south_east,owner,ready,4,4908508.160107628,49.08508160107628
rajasthan,kota,villa,2,3635,1998,semi_furnished,5,13,10,6,excellent,yes,high,2,east,owner,ready,26,14936380.006282927,149.36380006282928
rajasthan,udaipur,apartment,2,3270,2005,unfurnished,10,16,5,8,poor,no,basic,7,south,owner,ready,19,8592040.660347445,85.92040660347445
rajasthan,kota,apartment,3,3688,2014,unfurnished,8,13,9,2,average,yes,no,1,south,broker,under_construction,10,10544485.462829422,105.44485462829422
rajasthan,jodhpur,apartment,4,598,2019,semi_furnished,14,20,3,1,excellent,yes,basic,6,west,owner,ready,5,4811562.942622929,48.11562942622929
rajasthan,ajmer,apartment,1,2497,1991,fully_furnished,2,3,9,8,average,no,basic,5,north_east,owner,ready,33,5358360.046804698,53.58360046804698
rajasthan,jaipur,apartment,3,3969,1994,unfurnished,26,38,1,9,excellent,yes,basic,1,north_west,broker,ready,30,10044782.330812534,100.44782330812534
rajasthan,udaipur,independent_house,3,1865,2019,fully_furnished,1,39,11,6,good,no,basic,3,north,owner,ready,5,11714736.494108323,117.14736494108323
rajasthan,jaipur,apartment,3,729,2008,semi_furnished,13,14,4,8,good,yes,basic,8,north_east,broker,under_construction,16,4502428.315474842,45.02428315474842
rajasthan,ajmer,villa,5,3801,2003,semi_furnished,10,12,2,8,poor,yes,no,7,north_west,builder,ready,21,30927231.93382863,309.2723193382863
rajasthan,udaipur,apartment,3,693,2016,semi_furnished,25,33,7,5,poor,no,high,1,west,broker,under_construction,8,3100735.3155752947,31.007353155752945
rajasthan,ajmer,apartment,4,2727,2019,fully_furnished,5,17,3,4,excellent,yes,basic,7,north_west,broker,under_construction,5,15466431.020663368,154.66431020663367
rajasthan,kota,independent_house,3,763,2003,unfurnished,11,18,4,3,good,yes,basic,2,west,owner,under_construction,21,2392841.9713367578,23.92841971336758
rajasthan,kota,villa,2,3018,2020,unfurnished,11,12,7,5,poor,yes,no,2,south_west,owner,under_construction,4,11161435.954473782,111.61435954473782
rajasthan,kota,independent_house,3,3644,2019,fully_furnished,25,26,12,4,poor,no,basic,2,north_west,owner,ready,5,20948764.28872804,209.4876428872804
rajasthan,ajmer,apartment,4,553,2000,fully_furnished,25,28,13,9,excellent,yes,high,4,north_west,owner,ready,24,4333101.8870927505,43.33101887092751
rajasthan,ajmer,villa,4,2154,2006,unfurnished,4,13,6,2,good,yes,basic,6,south,broker,ready,18,14598457.964974696,145.98457964974696
rajasthan,ajmer,apartment,2,3963,1999,unfurnished,24,37,12,5,poor,no,basic,3,south_east,owner,ready,25,7946902.600306166,79.46902600306166
rajasthan,jaipur,apartment,2,3440,2005,fully_furnished,11,12,11,1,good,yes,no,0,north_west,broker,under_construction,19,8797238.283719808,87.97238283719808
rajasthan,ajmer,apartment,3,3738,2000,semi_furnished,3,4,14,1,excellent,yes,high,6,north_west,owner,under_construction,24,15783277.22926173,157.8327722926173
rajasthan,kota,villa,3,3393,2017,semi_furnished,7,20,4,8,good,no,high,4,south_west,owner,under_construction,7,27457408.176301815,274.57408176301817
rajasthan,jodhpur,apartment,2,2063,2010,fully_furnished,9,10,7,2,poor,yes,high,7,south_east,owner,ready,14,5604245.450076545,56.042454500765444
rajasthan,ajmer,independent_house,2,1097,2017,unfurnished,0,10,14,5,average,yes,basic,4,south_west,owner,under_construction,7,4268380.376899549,42.68380376899549
rajasthan,jodhpur,independent_house,3,1841,2012,unfurnished,2,39,13,1,average,yes,no,2,east,broker,under_construction,12,8350389.313704814,83.50389313704814
rajasthan,kota,duplex,3,671,1990,fully_furnished,3,28,13,4,good,no,no,2,north_east,owner,ready,34,2940232.629431056,29.40232629431056
rajasthan,ajmer,apartment,4,2890,2002,semi_furnished,7,12,10,5,good,no,basic,7,south_east,owner,ready,22,11343871.703193782,113.43871703193781
rajasthan,jaipur,apartment,4,912,1997,unfurnished,17,22,14,5,average,yes,no,8,east,owner,ready,27,3721774.7353143585,37.21774735314359
rajasthan,jaipur,apartment,2,1208,2008,fully_furnished,7,21,6,2,poor,no,no,0,west,owner,ready,16,2400656.202817587,24.00656202817587
rajasthan,jodhpur,apartment,4,2859,2013,fully_furnished,1,15,8,6,good,yes,high,7,north_east,owner,ready,11,18094932.447698977,180.94932447698977
rajasthan,jaipur,independent_house,3,1438,2014,unfurnished,11,16,11,3,average,yes,basic,8,south,broker,ready,10,7670622.446207176,76.70622446207176
rajasthan,jaipur,independent_house,5,2527,2015,unfurnished,18,39,14,1,poor,no,no,3,north_west,builder,under_construction,9,12719116.983191634,127.19116983191634
rajasthan,jaipur,villa,2,3133,2016,semi_furnished,1,2,11,1,poor,yes,no,8,west,owner,ready,8,15534505.528238732,155.34505528238734
rajasthan,kota,villa,2,943,2021,unfurnished,14,15,10,9,good,yes,no,1,west,owner,ready,3,6585813.648392524,65.85813648392524
rajasthan,jaipur,duplex,3,3711,1992,semi_furnished,8,15,11,7,excellent,no,basic,5,north,owner,ready,32,13297013.423477588,132.97013423477588
rajasthan,udaipur,apartment,4,2008,1998,unfurnished,22,23,9,8,good,yes,basic,7,west,broker,ready,26,6578458.661940101,65.78458661940101
rajasthan,ajmer,duplex,4,2536,1990,semi_furnished,17,18,5,8,average,yes,no,7,west,broker,under_construction,34,12498591.537710458,124.98591537710458
rajasthan,jaipur,apartment,3,1370,2007,unfurnished,19,29,14,9,average,yes,basic,3,north,builder,ready,17,5998818.212109922,59.98818212109922
rajasthan,jaipur,independent_house,2,2701,1992,fully_furnished,14,33,6,3,good,yes,no,5,south,owner,ready,32,9113863.510593882,91.13863510593882
rajasthan,jaipur,independent_house,3,1145,2003,semi_furnished,18,29,9,5,poor,yes,basic,6,north_east,builder,under_construction,21,5237890.193743018,52.378901937430186
rajasthan,udaipur,villa,4,2586,2021,semi_furnished,14,37,4,3,excellent,yes,no,2,north,owner,ready,3,25625363.207656905,256.25363207656903
rajasthan,jaipur,apartment,3,1109,1993,fully_furnished,16,17,10,1,average,yes,basic,7,south,broker,ready,31,3740601.8721876866,37.40601872187687
rajasthan,jaipur,villa,3,1713,2010,fully_furnished,18,26,7,5,average,yes,high,2,north_east,owner,ready,14,9426144.011127582,94.26144011127582
rajasthan,ajmer,duplex,1,705,2016,fully_furnished,8,9,14,8,poor,yes,basic,1,north_west,builder,ready,8,2721726.94654046,27.2172694654046
rajasthan,udaipur,independent_house,3,571,1994,unfurnished,19,21,1,7,poor,no,basic,6,west,owner,ready,30,1835289.5998119514,18.352895998119514
rajasthan,udaipur,villa,2,2973,1992,semi_furnished,0,1,12,3,average,yes,no,1,north,owner,ready,32,7450554.388479451,74.5055438847945
rajasthan,jaipur,apartment,5,727,2011,semi_furnished,8,9,11,6,average,yes,no,4,north_west,broker,ready,13,3818886.8693597554,38.188868693597556
rajasthan,udaipur,apartment,3,552,2009,fully_furnished,12,27,11,8,average,yes,high,9,south_east,owner,ready,15,4659128.233028268,46.59128233028269
rajasthan,jodhpur,duplex,3,3155,1991,unfurnished,13,14,12,3,average,no,no,7,west,owner,ready,33,9367496.944849584,93.67496944849584
rajasthan,udaipur,independent_house,6,3649,1990,fully_furnished,29,36,4,3,good,yes,basic,3,east,owner,under_construction,34,14406070.923090385,144.06070923090385
rajasthan,udaipur,independent_house,1,1006,2012,unfurnished,14,31,12,8,poor,yes,no,7,south,broker,under_construction,12,3053692.044990019,30.53692044990019
rajasthan,udaipur,apartment,2,3300,2014,semi_furnished,28,35,12,4,average,yes,no,3,north_west,owner,ready,10,8068865.132574561,80.68865132574561
rajasthan,kota,apartment,3,2172,2015,semi_furnished,19,30,12,8,poor,no,basic,0,south_east,owner,ready,9,6543547.349700238,65.43547349700238
rajasthan,kota,apartment,2,1839,1992,unfurnished,17,18,14,5,good,yes,no,1,east,owner,under_construction,32,3813621.010301298,38.13621010301298
rajasthan,kota,apartment,2,710,2020,unfurnished,16,17,10,9,excellent,yes,basic,0,north,owner,ready,4,3375442.998202952,33.75442998202952
rajasthan,udaipur,apartment,4,3037,2016,semi_furnished,14,17,12,2,good,no,basic,7,south_west,owner,ready,8,16573348.210815566,165.73348210815567
rajasthan,jodhpur,apartment,3,3715,2002,unfurnished,4,28,8,7,good,yes,basic,3,south_east,owner,ready,22,11730197.256233431,117.30197256233431
rajasthan,udaipur,independent_house,1,3179,2022,semi_furnished,3,24,11,3,poor,yes,basic,8,north_west,owner,under_construction,2,9911318.452618808,99.11318452618808
rajasthan,jaipur,independent_house,2,808,2014,unfurnished,17,37,3,8,average,yes,no,5,north_west,owner,ready,10,3513225.6165552814,35.13225616555282
rajasthan,jodhpur,apartment,1,3691,2005,unfurnished,13,35,2,4,good,yes,no,6,south,owner,under_construction,19,7271259.164195194,72.71259164195195
rajasthan,kota,independent_house,3,1118,2015,unfurnished,26,28,12,2,excellent,no,basic,1,north,owner,under_construction,9,5420944.913544256,54.20944913544256
rajasthan,ajmer,duplex,2,3907,2007,unfurnished,9,14,13,8,poor,yes,high,2,north,owner,ready,17,13702902.31796447,137.0290231796447
rajasthan,jodhpur,apartment,4,2631,2006,semi_furnished,0,36,3,1,poor,yes,basic,5,north_west,broker,under_construction,18,8809295.7819121,88.092957819121
rajasthan,kota,villa,3,1026,2014,unfurnished,16,35,7,3,average,yes,high,5,north_east,owner,ready,10,7404110.463829562,74.04110463829562
rajasthan,jodhpur,duplex,1,1547,2015,fully_furnished,0,6,12,7,average,yes,high,1,east,owner,under_construction,9,6547805.230950406,65.47805230950406
rajasthan,jodhpur,apartment,2,637,2007,unfurnished,18,38,5,3,good,yes,no,6,north_west,owner,ready,17,2342913.2543422314,23.429132543422316
rajasthan,udaipur,apartment,3,2043,1990,semi_furnished,14,21,8,9,excellent,yes,basic,3,south,owner,ready,34,6895640.445407198,68.95640445407197
rajasthan,jaipur,apartment,2,2853,1996,unfurnished,1,28,13,7,good,no,basic,5,south,owner,ready,28,5979905.762444452,59.79905762444452
rajasthan,ajmer,independent_house,3,1982,2019,fully_furnished,3,9,1,8,good,yes,basic,1,south,owner,under_construction,5,10301959.098708691,103.01959098708691
rajasthan,kota,apartment,4,1621,2022,unfurnished,2,13,7,5,good,yes,no,7,south_west,broker,under_construction,2,11375420.704836445,113.75420704836445
rajasthan,jodhpur,apartment,2,962,2014,unfurnished,15,16,5,4,average,yes,basic,7,north,owner,ready,10,2726607.095886064,27.26607095886064
rajasthan,ajmer,independent_house,2,3029,2014,unfurnished,7,23,5,8,excellent,yes,no,5,west,owner,ready,10,11787917.72111397,117.8791772111397
rajasthan,jodhpur,apartment,4,486,2016,unfurnished,27,32,11,1,poor,yes,high,2,east,owner,under_construction,8,2417397.7737045996,24.173977737045995
rajasthan,jaipur,duplex,2,1498,2007,fully_furnished,10,33,13,5,good,no,high,5,south_east,broker,ready,17,9800436.74799198,98.0043674799198
rajasthan,ajmer,apartment,1,2155,2019,unfurnished,20,21,5,9,good,no,no,4,north_west,owner,ready,5,5089865.994870266,50.89865994870266
rajasthan,kota,duplex,2,3237,2003,unfurnished,3,4,8,7,average,no,high,1,east,owner,under_construction,21,8434592.582889324,84.34592582889324
rajasthan,jodhpur,apartment,4,3804,2023,unfurnished,29,35,3,9,poor,yes,basic,4,south,broker,ready,1,14911965.522315443,149.11965522315444
rajasthan,jaipur,apartment,4,1144,2009,fully_furnished,10,11,1,7,poor,yes,no,1,north_east,builder,ready,15,3825597.2274412755,38.255972274412755
rajasthan,ajmer,apartment,2,3902,2004,semi_furnished,8,37,1,3,good,yes,basic,4,west,owner,under_construction,20,9688034.981734777,96.88034981734776
rajasthan,jodhpur,duplex,3,2379,1996,fully_furnished,16,22,8,3,poor,no,no,0,west,owner,ready,28,6775408.747868352,67.75408747868352
rajasthan,jodhpur,apartment,1,769,2002,semi_furnished,12,13,14,6,average,yes,basic,0,east,broker,under_construction,22,1939388.8056232533,19.393888056232534
rajasthan,kota,independent_house,3,2163,2023,fully_furnished,12,36,12,7,average,yes,no,0,north_west,owner,under_construction,1,13526167.669090962,135.2616766909096
rajasthan,jaipur,villa,2,2341,2002,fully_furnished,14,37,12,8,average,yes,high,6,south_east,broker,ready,22,15659037.365764143,156.59037365764144
rajasthan,udaipur,independent_house,1,3347,1993,unfurnished,17,19,13,2,excellent,yes,high,9,west,broker,ready,31,8194164.763834198,81.94164763834198
rajasthan,jodhpur,apartment,4,2491,2002,unfurnished,16,24,5,2,average,yes,no,9,south_east,broker,ready,22,7389590.368040901,73.895903680409
rajasthan,ajmer,duplex,2,1720,2002,unfurnished,8,36,4,9,poor,yes,no,4,west,owner,under_construction,22,5540783.443240336,55.40783443240336
rajasthan,kota,villa,1,2190,2012,unfurnished,1,4,4,2,average,yes,basic,7,south_east,owner,ready,12,6456224.527712656,64.56224527712656
rajasthan,kota,apartment,4,865,2018,unfurnished,17,25,5,8,poor,no,basic,9,south_west,owner,under_construction,6,4236313.54561324,42.363135456132404
rajasthan,jodhpur,independent_house,3,3721,2022,unfurnished,20,31,7,5,average,yes,basic,2,north_west,broker,under_construction,2,18399472.9466372,183.99472946637198
rajasthan,jodhpur,duplex,3,3893,2012,unfurnished,8,21,14,1,average,no,no,2,east,broker,ready,12,14302067.270603172,143.02067270603172
rajasthan,jodhpur,duplex,4,1312,1992,unfurnished,28,30,6,3,excellent,no,no,6,south_east,owner,ready,32,6819359.14145677,68.19359141456769
rajasthan,udaipur,apartment,2,872,2021,unfurnished,4,5,7,7,excellent,yes,basic,8,north_east,owner,under_construction,3,5470095.697502051,54.7009569750205
rajasthan,jodhpur,villa,1,1696,1992,fully_furnished,3,4,11,3,good,yes,no,8,south,owner,ready,32,6994582.955464039,69.94582955464038
rajasthan,jaipur,apartment,1,3436,2001,semi_furnished,13,32,11,1,excellent,yes,no,7,south_east,owner,ready,23,6621642.585566883,66.21642585566883
